        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X E Cov        Y E Cov 
    -0.2972550     -0.0694374      0.9864447     -1.4835649      0.3714950     -0.7886224      2.4860832      2.7610898 
    -0.2972550     -0.0694374      0.9864447     -0.1186653     -0.3797580      3.0564587      2.2161503      3.3925297 
    -0.2972550     -0.0694374      0.9864447      0.6131484      1.3089935      2.0364415      2.2798125      3.1820435 
    -0.2972550     -0.0694374      0.9864447     -0.5060998     -0.2681431      1.5545776      2.3126421      3.0933586 
    -0.2972550     -0.0694374      0.9864447     -0.0708575      0.4169852     -0.2606735      2.4484751      2.8186688 
    -0.2972550     -0.0694374      0.9864447      1.6988659     -1.3155329      1.4944459      2.3341971      3.0408500 
    -0.2972550     -0.0694374      0.9864447      0.0808478     -0.9884230     -1.4179509      2.5855441      2.6343074 
    -0.2972550     -0.0694374      0.9864447      0.1111379      0.0866533      1.5665786      2.3129505      3.0925774 
    -0.2972550     -0.0694374      0.9864447      0.2907973     -0.0877765     -0.7423335      2.5006411      2.7403879 
    -0.2972550     -0.0694374      0.9864447     -1.3736164     -0.3149914      0.0516799      2.4249123      2.8581094 
    -0.2972550     -0.0694374      0.9864447     -1.3564792     -0.3101441      2.2935804      2.2586719      3.2456359 
    -0.2972550     -0.0694374      0.9864447      0.2374060     -0.0175563      1.4066434      2.3253961      3.0617890 
    -0.2972550     -0.0694374      0.9864447     -1.8420513     -1.0042891     -2.4335098      2.6842401      2.5356146 
    -0.2972550     -0.0694374      0.9864447      1.7722715     -1.2412327     -0.3063707      2.4905795      2.7546069 
    -0.2972550     -0.0694374      0.9864447      0.4002092      0.0464716      1.0061690      2.3550363      2.9938147 
    -0.2972550     -0.0694374      0.9864447      0.3311030      0.1533182     -1.7908551      2.5956595      2.6231147 
    -0.2972550     -0.0694374      0.9864447      0.4644497      1.3244043      0.1911994      2.4047032      2.8942718 
    -0.2972550     -0.0694374      0.9864447     -0.4172209     -0.0694020      1.0495187      2.3486064      3.0079616 
    -0.2972550     -0.0694374      0.9864447     -0.1667615      1.0145148     -1.4071743      2.5366858      2.6924990 
    -0.2972550     -0.0694374      0.9864447     -0.0239310      0.1047182      0.9012538      2.3603111      2.9824416 
    -0.2972550     -0.0694374      0.9864447     -1.8144229      0.3981047      0.9430387      2.3462611      3.0132011 
    -0.2972550     -0.0694374      0.9864447      1.2201245     -0.6383207      0.5625904      2.4006482      2.9018077 
    -0.2972550     -0.0694374      0.9864447     -0.7814302     -0.9597891     -1.2299996      2.5592659      2.6647157 
    -0.2972550     -0.0694374      0.9864447     -0.3810850     -0.3567030      0.2033539      2.4182968      2.8696986 
    -0.2972550     -0.0694374      0.9864447      0.3492262      0.2325133      1.5052410      2.3176040      3.0808986 
    -0.2972550     -0.0694374      0.9864447     -1.3860063     -1.3994367      1.1188753      2.3482821      3.0086836 
    -0.2972550     -0.0694374      0.9864447      1.0007892     -0.9560077     -0.7205934      2.5201340      2.7139212 
    -0.2972550     -0.0694374      0.9864447      2.1481327     -2.0398905      0.3566910      2.4432024      2.8272548 
    -0.2972550     -0.0694374      0.9864447      0.6280798     -1.3061441      1.0890727      2.3607993      2.9813995 
    -0.2972550     -0.0694374      0.9864447     -0.9492429      1.1160621      0.7924408      2.3560196      2.9916789 
    -0.2972550     -0.0694374      0.9864447     -0.9252801     -1.0343318      1.8913195      2.2899204      3.1535166 
    -0.2972550     -0.0694374      0.9864447      1.0770867     -0.2668660     -2.4660094      2.6847050      2.5351997 
    -0.2972550     -0.0694374      0.9864447      0.5726008     -0.1281972     -0.1539887      2.4508966      2.8147702 
    -0.2972550     -0.0694374      0.9864447     -0.1060482      0.0393042      1.5990002      2.3099101      3.1003184 
    -0.2972550     -0.0694374      0.9864447     -0.8126422     -0.1986591      0.0425682      2.4273266      2.8539382 
    -0.2972550     -0.0694374      0.9864447     -0.1583439      0.7024726      1.0206828      2.3465201      3.0126205 
    -0.2972550     -0.0694374      0.9864447     -0.4936591      0.9723109     -0.0805953      2.4244988      2.8588269 
    -0.2972550     -0.0694374      0.9864447      0.7137471      1.1765634      1.2869285      2.3291775      3.0527105 
    -0.2972550     -0.0694374      0.9864447     -1.9109272      0.3325995      0.4189255      2.3853367      2.9311630 
    -0.2972550     -0.0694374      0.9864447     -1.1665296      0.7265901      0.7027454      2.3643793      2.9738094 
    -0.2972550     -0.0694374      0.9864447      0.3063018      0.8695428     -0.0904087      2.4307346      2.8481020 
    -0.2972550     -0.0694374      0.9864447     -0.5088718      0.5297325     -0.5398119      2.4677738      2.7883485 
    -0.2972550     -0.0694374      0.9864447      1.4038577     -0.0653253     -1.6644592      2.5958714      2.6228831 
    -0.2972550     -0.0694374      0.9864447      0.3586259      1.0264729      2.2337828      2.2672751      3.2190843 
    -0.2972550     -0.0694374      0.9864447     -0.5620077     -0.0552670      1.9296960      2.2855962      3.1655800 
    -0.2972550     -0.0694374      0.9864447     -0.3442291     -0.7575190      0.8444031      2.3704141      2.9612216 
    -0.2972550     -0.0694374      0.9864447      0.1137190      1.4886467      0.1404081      2.4050424      2.8936457 
    -0.2972550     -0.0694374      0.9864447      0.7134628     -0.6447950      1.7779997      2.3042710      3.1149139 
    -0.2972550     -0.0694374      0.9864447     -0.4908332     -0.6165948     -1.8006490      2.6117435      2.6058680 
    -0.2972550     -0.0694374      0.9864447     -0.2753271     -1.3112791     -0.8719346      2.5344329      2.6953606 
    -0.2972550     -0.0694374      0.9864447     -1.7535122     -0.9951136      0.4461683      2.3977861      2.9071856 
    -0.2972550     -0.0694374      0.9864447      0.1688645     -0.1313468      0.4787412      2.3962157      2.9101574 
    -0.2972550     -0.0694374      0.9864447     -2.1346639     -0.9254448     -0.2757059      2.4577650      2.8038613 
    -0.2972550     -0.0694374      0.9864447     -0.5494854      0.3916773     -0.7968868      2.4919433      2.7526565 
    -0.2972550     -0.0694374      0.9864447      1.6328383      0.0960039     -1.9112228      2.6182162      2.5991108 
    -0.2972550     -0.0694374      0.9864447     -0.8381415      1.6797371      0.5187264      2.3714516      2.9590833 
    -0.2972550     -0.0694374      0.9864447      0.7139483     -0.4148903      0.7066644      2.3838140      2.9341627 
    -0.2972550     -0.0694374      0.9864447      0.5703884      2.4781987      1.2686047      2.3229632      3.0676968 
    -0.2972550     -0.0694374      0.9864447      0.0867575     -0.3487842     -0.8884900      2.5179368      2.7168358 
    -0.2972550     -0.0694374      0.9864447      0.0380655     -1.0856448      0.9423098      2.3675694      2.9671234 
    -0.2972550     -0.0694374      0.9864447     -1.2834847     -0.5324218      0.9842130      2.3526476      2.9990334 
    -0.2972550     -0.0694374      0.9864447      0.0650910      1.2991404     -1.0715005      2.5035267      2.7363817 
    -0.2972550     -0.0694374      0.9864447      0.0717370     -1.3309081      1.0621692      2.3601807      2.9827203 
    -0.2972550     -0.0694374      0.9864447      0.1745639      3.1821597     -0.3928474      2.4259254      2.8563552 
    -0.2972550     -0.0694374      0.9864447     -0.1105937      0.6583611      1.5454134      2.3106869      3.0983322 
    -0.2972550     -0.0694374      0.9864447      0.1412339      0.5602352      1.2125177      2.3352890      3.0382983 
    -0.2972550     -0.0694374      0.9864447      0.7943790     -0.1439475      2.9027083      2.2292374      3.3442942 
    -0.2972550     -0.0694374      0.9864447      0.9230881     -0.8843058     -2.4296483      2.7012301      2.5207225 
    -0.2972550     -0.0694374      0.9864447      1.1520734     -0.6435980     -1.5388740      2.5965637      2.6221274 
    -0.2972550     -0.0694374      0.9864447     -0.2348030     -0.0356129      2.1660466      2.2713171      3.2069342 
    -0.2972550     -0.0694374      0.9864447     -1.3625494      0.8608131      1.6589612      2.2968142      3.1347041 
    -0.2972550     -0.0694374      0.9864447     -0.1481382      0.2978356     -0.5584495      2.4750733      2.7773120 
    -0.2972550     -0.0694374      0.9864447      0.4250343      0.0260105     -1.6112315      2.5816412      2.6387000 
    -0.2972550     -0.0694374      0.9864447      1.9409657     -1.2394492      0.3307380      2.4323804      2.8453051 
    -0.2972550     -0.0694374      0.9864447      0.1906322      1.5465096      0.5832190      2.3728277      2.9562584 
    -0.2972550     -0.0694374      0.9864447      0.4798047      1.1651347      1.2347730      2.3317141      3.0466900 
    -0.2972550     -0.0694374      0.9864447      0.4435985     -0.7013654     -0.6233853      2.5020719      2.7383975 
    -0.2972550     -0.0694374      0.9864447     -1.4031887     -0.2090938      1.0349707      2.3457945      3.0142487 
    -0.2972550     -0.0694374      0.9864447      0.6454351      1.2318827     -1.0001307      2.5019326      2.7385910 
    -0.2972550     -0.0694374      0.9864447      1.2154587     -0.0717254     -0.1481820      2.4532684      2.8109784 
    -0.2972550     -0.0694374      0.9864447      0.1485808      0.9183272     -1.5974178      2.5578576      2.6664022 
    -0.2972550     -0.0694374      0.9864447      0.8503991      0.1536375      0.1482591      2.4233344      2.8608523 
    -0.2972550     -0.0694374      0.9864447      0.5637547      2.0569302      1.0282174      2.3406167      3.0259898 
    -0.2972550     -0.0694374      0.9864447     -0.2511046     -0.6176727      0.7563798      2.3766502      2.9484791 
    -0.2972550     -0.0694374      0.9864447     -0.6505808      1.0344066     -0.4143233      2.4493480      2.8172603 
    -0.2972550     -0.0694374      0.9864447      0.4185372     -0.4163319     -2.8258779      2.7261053      2.4998680 
    -0.2972550     -0.0694374      0.9864447     -0.8805144      0.8173558      1.0344576      2.3413855      3.0242328 
    -0.2972550     -0.0694374      0.9864447     -1.3432902      0.6275275     -0.2617543      2.4387136      2.8346709 
     1.7988042     -1.0919549     -1.9272461     -0.2697468      1.7401177      0.7428748      3.5022564      2.8258241 
     1.7988042     -1.0919549     -1.9272461      0.3122645      1.0707520     -0.0940861      3.6204357      2.7655058 
     1.7988042     -1.0919549     -1.9272461     -0.7626383      0.9556161      1.1556141      3.4184631      2.8752370 
     1.7988042     -1.0919549     -1.9272461     -1.2403553      1.3051345      2.1248312      3.2919976      2.9631095 
     1.7988042     -1.0919549     -1.9272461      0.4650196      0.4329045      1.4884300      3.3215622      2.9409237 
     1.7988042     -1.0919549     -1.9272461     -0.0570234     -0.4124871      0.2012705      3.5263040      2.8127281 
     1.7988042     -1.0919549     -1.9272461     -0.9483128     -1.1361858      0.5735687      3.4499674      2.8559311 
     1.7988042     -1.0919549     -1.9272461     -0.7276903     -0.5385989     -0.5658896      3.7004934      2.7297867 
     1.7988042     -1.0919549     -1.9272461     -0.4538511      0.5040608     -1.0181424      3.8207380      2.6825091 
     1.7988042     -1.0919549     -1.9272461      0.5075865      0.9643706     -2.6888306      4.2274910      2.5632264 
     1.7988042     -1.0919549     -1.9272461     -0.4353617      0.3708653     -1.0213981      3.8182028      2.6834360 
     1.7988042     -1.0919549     -1.9272461     -0.1549746      1.0584077     -1.8669112      4.0262231      2.6157235 
     1.7988042     -1.0919549     -1.9272461     -1.4835649      0.3714950     -0.7886224      3.7940041      2.6924261 
     1.7988042     -1.0919549     -1.9272461     -0.1186653     -0.3797580      3.0564587      3.0791071      3.1627338 
     1.7988042     -1.0919549     -1.9272461      0.6131484      1.3089935      2.0364415      3.2708493      2.9796720 
     1.7988042     -1.0919549     -1.9272461     -0.5060998     -0.2681431      1.5545776      3.3034254      2.9544037 
