        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X S Cov        Y S Cov 
    -0.0808548     -0.9139635     -1.7052873     -0.6335922     -1.0098817      0.2858207      2.9921805      2.3963238 
    -0.0808548     -0.9139635     -1.7052873      0.4728107     -0.3180322      0.4799677      2.9586259      2.4156220 
    -0.0808548     -0.9139635     -1.7052873      0.2592277      0.7178069     -0.2087320      3.1040949      2.3392427 
    -0.0808548     -0.9139635     -1.7052873     -0.0232365     -0.5044732      1.0156192      2.8791786      2.4661640 
    -0.0808548     -0.9139635     -1.7052873     -0.9293900      0.1105930      0.3952168      3.0108625      2.3860493 
    -0.0808548     -0.9139635     -1.7052873     -0.7448552      1.8685019      0.3058519      3.0645334      2.3582467 
    -0.0808548     -0.9139635     -1.7052873      0.3483174      0.2535717     -0.3631448      3.1190900      2.3323431 
    -0.0808548     -0.9139635     -1.7052873      0.5057944     -0.6278993      1.4056804      2.8097807      2.5168973 
    -0.0808548     -0.9139635     -1.7052873     -0.6408727     -0.9839714     -0.5367662      3.1451955      2.3207057 
    -0.0808548     -0.9139635     -1.7052873      0.8970849     -0.1455912      0.1118066      3.0156906      2.3834461 
    -0.0808548     -0.9139635     -1.7052873      0.9451185     -0.2997725     -1.4369510      3.3077444      2.2575078 
    -0.0808548     -0.9139635     -1.7052873     -0.1331219      1.0242017      0.9266828      2.9395292      2.4271196 
    -0.0808548     -0.9139635     -1.7052873      0.8174463      0.8573959      1.4086056      2.8520261      2.4852087 
    -0.0808548     -0.9139635     -1.7052873      0.8782050      0.0941546      0.4871014      2.9618354      2.4137273 
    -0.0808548     -0.9139635     -1.7052873      0.8448328     -1.3429948     -0.9991547      3.1973732      2.2987763 
    -0.0808548     -0.9139635     -1.7052873     -0.0258524      0.6403635     -0.4360251      3.1482553      2.3193718 
    -0.0808548     -0.9139635     -1.7052873     -1.5273501     -0.2227481      2.3968547      2.7264806      2.5879346 
    -0.0808548     -0.9139635     -1.7052873     -0.1668241     -0.8164253      1.6793491      2.7767563      2.5435972 
    -0.0808548     -0.9139635     -1.7052873      0.4505400     -1.1780823      0.5578040      2.9200985      2.4392258 
    -0.0808548     -0.9139635     -1.7052873     -0.8240154      2.0760143      1.9361847      2.8450842      2.4902382 
    -0.0808548     -0.9139635     -1.7052873     -1.5961726      1.2019959     -2.0109916      3.5126021      2.1954068 
    -0.0808548     -0.9139635     -1.7052873     -0.8808873      0.3061958     -1.6392553      3.4048350      2.2260283 
    -0.0808548     -0.9139635     -1.7052873     -1.0392643     -0.4799374      0.2394238      3.0232412      2.3794169 
    -0.0808548     -0.9139635     -1.7052873     -0.1234110      0.4426161     -0.5133670      3.1603001      2.3141806 
    -0.0808548     -0.9139635     -1.7052873      0.2672326     -1.0186431     -0.6022206      3.1367312      2.3244281 
    -0.0808548     -0.9139635     -1.7052873      0.0912186     -1.5612005      0.7819728      2.8780860      2.4669116 
    -0.0808548     -0.9139635     -1.7052873     -0.1377090     -0.0694726     -0.4557824      3.1390916      2.3233852 
    -0.0808548     -0.9139635     -1.7052873     -0.8034323      0.9334877     -3.1433092      3.7786176      2.1346640 
    -0.0808548     -0.9139635     -1.7052873     -0.3222884     -0.6996656     -0.4598172      3.1296201      2.3275929 
    -0.0808548     -0.9139635     -1.7052873      0.5756081     -1.2863768     -0.0954807      3.0267857      2.3775428 
    -0.0808548     -0.9139635     -1.7052873     -1.6616782      0.9889875      1.0095652      2.9526680      2.4191677 
    -0.0808548     -0.9139635     -1.7052873      0.8896035     -0.3872562     -0.0801471      3.0422332      2.3695021 
    -0.0808548     -0.9139635     -1.7052873     -1.6967049      1.9193947     -0.5027443      3.2178625      2.2906165 
    -0.0808548     -0.9139635     -1.7052873     -1.2368630     -0.4537335      0.9706431      2.9092649      2.4461621 
    -0.0808548     -0.9139635     -1.7052873      1.7939583      1.3699706     -0.3853285      3.1182443      2.3327280 
    -0.0808548     -0.9139635     -1.7052873      2.9613699     -0.4042389      0.1779573      2.9576851      2.4161795 
    -0.0808548     -0.9139635     -1.7052873     -0.9709490      2.1320003      1.7354257      2.8739388      2.4697634 
    -0.0808548     -0.9139635     -1.7052873      2.2208036     -0.1144652     -1.8355022      3.3667671      2.2378907 
    -0.0808548     -0.9139635     -1.7052873      0.2971873     -1.3162748     -1.2017624      3.2555755      2.2762130 
    -0.0808548     -0.9139635     -1.7052873     -0.3482212      0.8150987     -1.4795772      3.3620379      2.2394062 
    -0.0808548     -0.9139635     -1.7052873      0.0934098      0.6399516      0.2870786      3.0228529      2.3796229 
    -0.0808548     -0.9139635     -1.7052873      0.8252252     -2.1705515      0.2093586      2.9390960      2.4273850 
    -0.0808548     -0.9139635     -1.7052873     -0.8913489     -0.1577608     -1.6046175      3.3929288      2.2296754 
    -0.0808548     -0.9139635     -1.7052873      2.1611634     -0.4009651      1.6170889      2.7622621      2.5558998 
     2.2813268     -1.2802621     -0.2345458     -0.9017423      0.7625437     -1.0134157      3.3248576      3.1182960 
     2.2813268     -1.2802621     -0.2345458     -0.7144279      0.2609359      1.7597763      2.9667521      3.5847456 
     2.2813268     -1.2802621     -0.2345458      0.7336281     -0.7238736     -0.9524260      3.3335888      3.1105719 
     2.2813268     -1.2802621     -0.2345458     -0.3774333      0.1788057     -1.3641180      3.3889073      3.0642462 
     2.2813268     -1.2802621     -0.2345458      0.0764847     -0.7311128      0.0922180      3.1711796      3.2767137 
     2.2813268     -1.2802621     -0.2345458      0.1277367     -0.6869018      0.3085786      3.1401110      3.3149616 
     2.2813268     -1.2802621     -0.2345458      1.6222729     -0.3782165     -3.1036174      3.7396053      2.8476208 
     2.2813268     -1.2802621     -0.2345458     -0.5604022      0.9914590     -0.5960507      3.2607094      3.1789012 
     2.2813268     -1.2802621     -0.2345458     -0.1078823      0.3836573     -0.6315848      3.2706754      3.1690142 
     2.2813268     -1.2802621     -0.2345458      1.3859695      0.6237200     -2.1690831      3.5155022      2.9727802 
     2.2813268     -1.2802621     -0.2345458     -0.2564538     -0.9402704     -2.3845876      3.6104309      2.9149122 
     2.2813268     -1.2802621     -0.2345458     -0.6280603      0.5037364      0.0099545      3.1798264      3.2664958 
     2.2813268     -1.2802621     -0.2345458     -0.0061508      0.7662335      0.0601554      3.1712630      3.2766143 
     2.2813268     -1.2802621     -0.2345458     -1.7794680      0.1889974      1.5000370      2.9969132      3.5294219 
     2.2813268     -1.2802621     -0.2345458     -0.0858940     -0.0858739     -1.9806662      3.5024882      2.9813682 
     2.2813268     -1.2802621     -0.2345458     -1.6638093      1.9464579      0.6429780      3.1014804      3.3661577 
     2.2813268     -1.2802621     -0.2345458      1.5644337     -1.1434567     -0.8092336      3.3140957      3.1279813 
     2.2813268     -1.2802621     -0.2345458      0.2504874     -0.0197330     -1.9360785      3.4921463      2.9883156 
     2.2813268     -1.2802621     -0.2345458     -1.8323521      1.1467287      1.7538432      2.9768020      3.5658350 
     2.2813268     -1.2802621     -0.2345458     -0.9432815      0.1453613      2.9585429      2.8457091      3.8589565 
     2.2813268     -1.2802621     -0.2345458     -1.4198507     -0.4350336      1.7148465      2.9668712      3.5845184 
     2.2813268     -1.2802621     -0.2345458     -0.6664507      0.1018116      2.0166751      2.9376623      3.6423869 
     2.2813268     -1.2802621     -0.2345458      1.0929001     -0.2317698      2.9170102      2.8399573      3.8745971 
     2.2813268     -1.2802621     -0.2345458      0.6586375     -0.2929351      0.5833268      3.1018547      3.3656408 
     2.2813268     -1.2802621     -0.2345458      1.6723824     -1.0549887      0.5241480      3.1069880      3.3585947 
     2.2813268     -1.2802621     -0.2345458      0.2292755     -0.4090800     -2.8163581      3.6793341      2.8775534 
     2.2813268     -1.2802621     -0.2345458      0.5452649      0.5728002      3.1513807      2.8315301      3.8980368 
     2.2813268     -1.2802621     -0.2345458     -0.1201551     -0.7987064      1.0927995      3.0358792      3.4638390 
     2.2813268     -1.2802621     -0.2345458      0.1145296     -0.8699896     -1.5804590      3.4486406      3.0187938 
     2.2813268     -1.2802621     -0.2345458      0.7432786      0.0882455     -1.7320694      3.4523177      3.0161364 
     2.2813268     -1.2802621     -0.2345458      0.2579509      1.0795842     -0.0474700      3.1840145      3.2616107 
     2.2813268     -1.2802621     -0.2345458     -1.7433007      2.9598973      0.7699424      3.0891024      3.3834941 
     2.2813268     -1.2802621     -0.2345458      1.9552282     -1.3469840     -3.0979760      3.7905059      2.8241162 
     2.2813268     -1.2802621     -0.2345458     -1.2606996      0.0466199     -1.0809300      3.3459942      3.0997979 
     2.2813268     -1.2802621     -0.2345458     -0.5269255     -1.3684453      1.5251546      2.9788181      3.5621001 
     2.2813268     -1.2802621     -0.2345458     -2.6746107      1.4659051      0.4728812      3.1227283      3.3374731 
     2.2813268     -1.2802621     -0.2345458     -0.6299785      0.4210299      1.4601379      3.0008769      3.5224603 
     2.2813268     -1.2802621     -0.2345458     -0.5213709     -0.1207474      0.2048748      3.1548053      3.2965648 
     2.2813268     -1.2802621     -0.2345458      0.9807809     -1.5916118     -0.2486810      3.2263707      3.2144212 
     2.2813268     -1.2802621     -0.2345458     -0.5048035     -0.6669659      1.4251995      2.9967191      3.5297645 
     2.2813268     -1.2802621     -0.2345458      0.5109942     -0.8381869     -2.5391757      3.6384421      2.8992929 
     2.2813268     -1.2802621     -0.2345458     -0.3520288     -1.1931331     -0.3522094      3.2422637      3.1976937 
     2.2813268     -1.2802621     -0.2345458      0.8140002      2.3808456     -2.1524748      3.4700708      3.0035216 
     2.2813268     -1.2802621     -0.2345458      0.2394776      0.0181145     -1.8274343      3.4715376      3.0024949 
     2.2813268     -1.2802621     -0.2345458     -0.3610294     -0.1767368     -2.7030983      3.6462578      2.8950428 
     2.2813268     -1.2802621     -0.2345458     -1.2573190     -1.0714413      1.6545048      2.9675767      3.5831752 
     2.2813268     -1.2802621     -0.2345458     -0.2084302     -0.2131852      1.2538119      3.0197344      3.4902592 
     2.2813268     -1.2802621     -0.2345458      0.0789788     -1.4142868      1.3156461      3.0032320      3.5183566 
     2.2813268     -1.2802621     -0.2345458      0.9862257      0.2700961     -0.5237460      3.2540463      3.1856145 
     2.2813268     -1.2802621     -0.2345458      1.6928113      0.4905634     -3.9065356      3.8726248      2.7892329 
     2.2813268     -1.2802621     -0.2345458      0.1061749     -1.0800426      0.1943372      3.1571751      3.2936503 
     2.2813268     -1.2802621     -0.2345458      0.5651559     -1.5837211      0.1780383      3.1599402      3.2902675 
     2.2813268     -1.2802621     -0.2345458      1.2206149      0.1738453     -1.9292287      3.4847389      2.9933600 
     2.2813268     -1.2802621     -0.2345458      1.5442710      0.8007408      1.3393441      3.0128708      3.5018074 
     2.2813268     -1.2802621     -0.2345458     -0.0245276     -0.2488844      1.1474129      3.0319695      3.4701435 
     2.2813268     -1.2802621     -0.2345458      0.3522395      0.0558767     -1.5507422      3.4219437      3.0385633 
     2.2813268     -1.2802621     -0.2345458     -0.6335922     -1.0098817      0.2858207      3.1451533      3.3085851 
     2.2813268     -1.2802621     -0.2345458      0.4728107     -0.3180322      0.4799677      3.1158972      3.3465513 
     2.2813268     -1.2802621     -0.2345458      0.2592277      0.7178069     -0.2087320      3.2072730      3.2352122 
     2.2813268     -1.2802621     -0.2345458     -0.0232365     -0.5044732      1.0156192      3.0469089      3.4463652 
     2.2813268     -1.2802621     -0.2345458     -0.9293900      0.1105930      0.3952168      3.1296969      3.3283484 
     2.2813268     -1.2802621     -0.2345458     -0.7448552      1.8685019      0.3058519      3.1395147      3.3157202 
     2.2813268     -1.2802621     -0.2345458      0.3483174      0.2535717     -0.3631448      3.2317019      3.2087533 
     2.2813268     -1.2802621     -0.2345458      0.5057944     -0.6278993      1.4056804      2.9973198      3.5287047 
     2.2813268     -1.2802621     -0.2345458     -0.6408727     -0.9839714     -0.5367662      3.2704516      3.1692343 
     2.2813268     -1.2802621     -0.2345458      0.8970849     -0.1455912      0.1118066      3.1652450      3.2838315 
     2.2813268     -1.2802621     -0.2345458      0.9451185     -0.2997725     -1.4369510      3.4088703      3.0485603 
     2.2813268     -1.2802621     -0.2345458     -0.1331219      1.0242017      0.9266828      3.0640387      3.4201059 
     2.2813268     -1.2802621     -0.2345458      0.8174463      0.8573959      1.4086056      3.0068663      3.5120704 
     2.2813268     -1.2802621     -0.2345458      0.8782050      0.0941546      0.4871014      3.1144491      3.3484930 
     2.2813268     -1.2802621     -0.2345458      0.8448328     -1.3429948     -0.9991547      3.3514875      3.0951005 
